score;attractive;ID;img_paths;asian;White;Train;Validation
0.764342168;76;02-04888_AF-16-3;630_morph_Asiaten_hell/02-04888_AF-16-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.799746051;80;08-31028_AF-16-7;630_morph_Asiaten_hell/08-31028_AF-16-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.714307875;71;06-37627_AF-18-6;630_morph_Asiaten_hell/06-37627_AF-18-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.701596351;70;09-22382_AF-18-7;630_morph_Asiaten_hell/09-22382_AF-18-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.761484702;76;01-01535_AF-13-16;630_morph_Asiaten_hell/01-01535_AF-13-16dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.790227825;79;02-05417_AF-32-4;630_morph_Asiaten_hell/02-05417_AF-32-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.820253252;82;06-37930_AF-27-12;630_morph_Asiaten_hell/06-37930_AF-27-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.736259841;74;06-53632_AF-8-6;630_morph_Asiaten_hell/06-53632_AF-8-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.811340162;81;08-31127_AF-19-7;630_morph_Asiaten_hell/08-31127_AF-19-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.76326145;76;01-03522_AF-7-23;630_morph_Asiaten_hell/01-03522_AF-7-23dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.70633681;71;05-43237_AF-23-6;630_morph_Asiaten_hell/05-43237_AF-23-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.790227825;79;03-04077_AF-21-4;630_morph_Asiaten_hell/03-04077_AF-21-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.826477711;83;05-43451_AF-29-22;630_morph_Asiaten_hell/05-43451_AF-29-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.767134221;77;09-22265_AF-14-22;630_morph_Asiaten_hell/09-22265_AF-14-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.636448298;64;04-00972_AF-29-14;630_morph_Asiaten_hell/04-00972_AF-29-14dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.790227825;79;02-03929_AF-20-1;630_morph_Asiaten_hell/02-03929_AF-20-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.755792459;76;01-01304_AF-6-16;630_morph_Asiaten_hell/01-01304_AF-6-16dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.743776437;74;06-37066_AF-1-6;630_morph_Asiaten_hell/06-37066_AF-1-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.912088314;91;06-53421_AF-1-26;630_morph_Asiaten_hell/06-53421_AF-1-26dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.853055794;85;03-00963_AF-32-2;630_morph_Asiaten_hell/03-00963_AF-32-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.871632783;87;01-01151_AF-1-28;630_morph_Asiaten_hell/01-01151_AF-1-28dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.764342168;76;05-32429_AF-25-23;630_morph_Asiaten_hell/05-32429_AF-25-23dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.731175653;73;02-04011_AF-22-17;630_morph_Asiaten_hell/02-04011_AF-22-17dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.63517614;64;06-37644_AF-18-23;630_morph_Asiaten_hell/06-37644_AF-18-23dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.637498269;64;01-00403_AF-12-6;630_morph_Asiaten_hell/01-00403_AF-12-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.782173551;78;07-07288_AF-17-14;630_morph_Asiaten_hell/07-07288_AF-17-14dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.752495359;75;02-07364_AF-25-2;630_morph_Asiaten_hell/02-07364_AF-25-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.707619385;71;07-07017_AF-9-7;630_morph_Asiaten_hell/07-07017_AF-9-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.819307329;82;02-04294_AF-31-3;630_morph_Asiaten_hell/02-04294_AF-31-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.774683875;77;05-43555_AF-32-27;630_morph_Asiaten_hell/05-43555_AF-32-27dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.662425129;66;05-42507_AF-1-2;630_morph_Asiaten_hell/05-42507_AF-1-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.737369666;74;08-31557_AF-32-8;630_morph_Asiaten_hell/08-31557_AF-32-8dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.678110637;68;02-02414_AF-7-4;630_morph_Asiaten_hell/02-02414_AF-7-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.660260227;66;05-31880_AF-9-2;630_morph_Asiaten_hell/05-31880_AF-9-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.692841916;69;01-01386_AF-8-32;630_morph_Asiaten_hell/01-01386_AF-8-32dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.778515376;78;04-00369_AF-11-5;630_morph_Asiaten_hell/04-00369_AF-11-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.672735567;67;08-31226_AF-22-7;630_morph_Asiaten_hell/08-31226_AF-22-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.726474134;73;07-15030_AF-26-14;630_morph_Asiaten_hell/07-15030_AF-26-14dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.783596007;78;05-32171_AF-17-29;630_morph_Asiaten_hell/05-32171_AF-17-29dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.721693732;72;01-02287_AF-3-9;630_morph_Asiaten_hell/01-02287_AF-3-9dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.696018042;70;04-00996_AF-30-5;630_morph_Asiaten_hell/04-00996_AF-30-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.693939642;69;01-01294_AF-6-6;630_morph_Asiaten_hell/01-01294_AF-6-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.758457326;76;05-32165_AF-17-23;630_morph_Asiaten_hell/05-32165_AF-17-23dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.674093076;67;01-10688_AF-26-28;630_morph_Asiaten_hell/01-10688_AF-26-28dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.588688097;59;01-02713_AF-16-6;630_morph_Asiaten_hell/01-02713_AF-16-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.680729682;68;06-37948_AF-27-30;630_morph_Asiaten_hell/06-37948_AF-27-30dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.68868612;69;07-07486_AF-23-14;630_morph_Asiaten_hell/07-07486_AF-23-14dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.704347337;70;07-14545_AF-11-24;630_morph_Asiaten_hell/07-14545_AF-11-24dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.769313109;77;01-00993_AF-30-2;630_morph_Asiaten_hell/01-00993_AF-30-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.847189041;85;05-32077_AF-15-1;630_morph_Asiaten_hell/05-32077_AF-15-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.824251651;82;05-31707_AF-3-27;630_morph_Asiaten_hell/05-31707_AF-3-27dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.722505692;72;08-30797_AF-9-7;630_morph_Asiaten_hell/08-30797_AF-9-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.764543742;76;09-22346_AF-17-4;630_morph_Asiaten_hell/09-22346_AF-17-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.832163535;83;03-04225_AF-27-2;630_morph_Asiaten_hell/03-04225_AF-27-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.852604124;85;09-00845_AF-25-19;630_morph_Asiaten_hell/09-00845_AF-25-19dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.8327462;83;06-38024_AF-30-7;630_morph_Asiaten_hell/06-38024_AF-30-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.68868612;69;05-31675_AF-2-28;630_morph_Asiaten_hell/05-31675_AF-2-28dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.705152818;71;04-01012_AF-30-21;630_morph_Asiaten_hell/04-01012_AF-30-21dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.722689363;72;01-06744_AF-6-11;630_morph_Asiaten_hell/01-06744_AF-6-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.726943719;73;06-54160_AF-24-6;630_morph_Asiaten_hell/06-54160_AF-24-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.824251651;82;04-00633_AF-19-5;630_morph_Asiaten_hell/04-00633_AF-19-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.840067788;84;06-37649_AF-18-28;630_morph_Asiaten_hell/06-37649_AF-18-28dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.723905309;72;05-32242_AF-20-1;630_morph_Asiaten_hell/05-32242_AF-20-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.621498694;62;01-08376_AF-22-26;630_morph_Asiaten_hell/01-08376_AF-22-26dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.773200696;77;06-37363_AF-10-6;630_morph_Asiaten_hell/06-37363_AF-10-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.674151048;67;05-42775_AF-9-6;630_morph_Asiaten_hell/05-42775_AF-9-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.720899369;72;05-42668_AF-5-31;630_morph_Asiaten_hell/05-42668_AF-5-31dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.849623473;85;02-00439_AF-13-9;630_morph_Asiaten_hell/02-00439_AF-13-9dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.767134221;77;07-07413_AF-21-7;630_morph_Asiaten_hell/07-07413_AF-21-7dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.698872674;70;05-31898_AF-9-20;630_morph_Asiaten_hell/05-31898_AF-9-20dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.648607931;65;08-31326_AF-25-8;630_morph_Asiaten_hell/08-31326_AF-25-8dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.719729305;72;05-43105_AF-19-6;630_morph_Asiaten_hell/05-43105_AF-19-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.735031854;74;06-53962_AF-18-6;630_morph_Asiaten_hell/06-53962_AF-18-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.735956459;74;05-32626_AF-31-22;630_morph_Asiaten_hell/05-32626_AF-31-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.736552292;74;07-08803_AF-2-24;630_morph_Asiaten_hell/07-08803_AF-2-24dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.789112288;79;05-31714_AF-4-1;630_morph_Asiaten_hell/05-31714_AF-4-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.830089075;83;05-43435_AF-29-6;630_morph_Asiaten_hell/05-43435_AF-29-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.758263086;76;06-53885_AF-15-28;630_morph_Asiaten_hell/06-53885_AF-15-28dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.563917054;56;06-37153_AF-3-27;630_morph_Asiaten_hell/06-37153_AF-3-27dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.743776437;74;06-37297_AF-8-6;630_morph_Asiaten_hell/06-37297_AF-8-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.810135864;81;05-31947_AF-11-3;630_morph_Asiaten_hell/05-31947_AF-11-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.7639586;76;07-14733_AF-17-14;630_morph_Asiaten_hell/07-14733_AF-17-14dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.681168694;68;05-32247_AF-20-6;630_morph_Asiaten_hell/05-32247_AF-20-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.711347358;71;07-14304_AF-4-14;630_morph_Asiaten_hell/07-14304_AF-4-14dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.752495359;75;08-08426_AF-24-10;630_morph_Asiaten_hell/08-08426_AF-24-10dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.661316907;66;06-37243_AF-6-18;630_morph_Asiaten_hell/06-37243_AF-6-18dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.839143177;84;01-01382_AF-8-28;630_morph_Asiaten_hell/01-01382_AF-8-28dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.78129542;78;05-32098_AF-15-22;630_morph_Asiaten_hell/05-32098_AF-15-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.589217153;59;07-14815_AF-19-30;630_morph_Asiaten_hell/07-14815_AF-19-30dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.644574772;64;04-00134_AF-4-1;630_morph_Asiaten_hell/04-00134_AF-4-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.70633681;71;05-43101_AF-19-2;630_morph_Asiaten_hell/05-43101_AF-19-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.716652091;72;08-08127_AF-15-8;630_morph_Asiaten_hell/08-08127_AF-15-8dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.755511587;76;06-53409_AF-1-14;630_morph_Asiaten_hell/06-53409_AF-1-14dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.743324776;74;05-31879_AF-9-1;630_morph_Asiaten_hell/05-31879_AF-9-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.758358598;76;06-37231_AF-6-6;630_morph_Asiaten_hell/06-37231_AF-6-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.834554839;83;05-32263_AF-20-22;630_morph_Asiaten_hell/05-32263_AF-20-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.764543742;76;05-43270_AF-24-6;630_morph_Asiaten_hell/05-43270_AF-24-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.732548531;73;07-07750_AF-31-14;630_morph_Asiaten_hell/07-07750_AF-31-14dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.650240167;65;05-31871_AF-8-26;630_morph_Asiaten_hell/05-31871_AF-8-26dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.669982967;67;08-08457_AF-25-8;630_morph_Asiaten_hell/08-08457_AF-25-8dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.845673296;85;06-53467_AF-3-6;630_morph_Asiaten_hell/06-53467_AF-3-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.704347337;70;06-38028_AF-30-11;630_morph_Asiaten_hell/06-38028_AF-30-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.692841916;69;07-07494_AF-23-22;630_morph_Asiaten_hell/07-07494_AF-23-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.740331735;74;05-31719_AF-4-6;630_morph_Asiaten_hell/05-31719_AF-4-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.752495359;75;05-32164_AF-17-22;630_morph_Asiaten_hell/05-32164_AF-17-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.818311991;82;03-04229_AF-27-6;630_morph_Asiaten_hell/03-04229_AF-27-6dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.755511587;76;05-31986_AF-12-9;630_morph_Asiaten_hell/05-31986_AF-12-9dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.784058259;78;01-00780_AF-23-20;630_morph_Asiaten_hell/01-00780_AF-23-20dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.749458996;75;05-42630_AF-4-26;630_morph_Asiaten_hell/05-42630_AF-4-26dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.790857138;79;07-07078_AF-11-2;630_morph_Asiaten_hell/07-07078_AF-11-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.866490083;87;05-32099_AF-15-23;630_morph_Asiaten_hell/05-32099_AF-15-23dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.821391317;82;01-02405_AF-6-28;630_morph_Asiaten_hell/01-02405_AF-6-28dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_4.jpg;1;0;2;
0.74299674;74;03-00050_AF-1-19;630_morph_Asiaten_hell/03-00050_AF-1-19dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.758358598;76;05-31948_AF-11-4;630_morph_Asiaten_hell/05-31948_AF-11-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.761050294;76;05-32296_AF-21-22;630_morph_Asiaten_hell/05-32296_AF-21-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.792503109;79;06-54243_AF-26-23;630_morph_Asiaten_hell/06-54243_AF-26-23dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.70633681;71;06-54375_AF-30-23;630_morph_Asiaten_hell/06-54375_AF-30-23dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.670876022;67;07-14873_AF-21-22;630_morph_Asiaten_hell/07-14873_AF-21-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.685279912;69;09-00324_AF-9-26;630_morph_Asiaten_hell/09-00324_AF-9-26dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.764342168;76;05-31747_AF-5-1;630_morph_Asiaten_hell/05-31747_AF-5-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.792676182;79;05-42770_AF-9-1;630_morph_Asiaten_hell/05-42770_AF-9-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.787512409;79;05-31740_AF-4-27;630_morph_Asiaten_hell/05-31740_AF-4-27dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.687162471;69;05-32143_AF-17-1;630_morph_Asiaten_hell/05-32143_AF-17-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.689875964;69;04-00411_AF-12-14;630_morph_Asiaten_hell/04-00411_AF-12-14dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.813749941;81;09-01409_AF-9-22;630_morph_Asiaten_hell/09-01409_AF-9-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_3.jpg;1;0;2;
0.860742113;86;03-00790_AF-26-9;630_morph_Asiaten_hell/03-00790_AF-26-9dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.80664093;81;08-07934_AF-9-13;630_morph_Asiaten_hell/08-07934_AF-9-13dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.629154747;63;08-31128_AF-19-8;630_morph_Asiaten_hell/08-31128_AF-19-8dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.665278743;67;07-07296_AF-17-22;630_morph_Asiaten_hell/07-07296_AF-17-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.679657583;68;02-06802_AF-8-1;630_morph_Asiaten_hell/02-06802_AF-8-1dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.655971276;66;07-14642_AF-14-22;630_morph_Asiaten_hell/07-14642_AF-14-22dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_2.jpg;1;0;2;
0.810135864;81;02-00037_AF-1-3;630_morph_Asiaten_hell/02-00037_AF-1-3dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.874874667;87;05-32103_AF-15-27;630_morph_Asiaten_hell/05-32103_AF-15-27dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_5.jpg;1;0;2;
0.803533704;80;03-02602_AF-30-2;630_morph_Asiaten_hell/03-02602_AF-30-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_1.jpg;1;0;2;
0.746653557;75;03-06700_AF-10-11;300_morph_Asiaten_dunkle/03-06700_AF-10-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg;1;0;2;
0.821525899;82;03-04783_AF-18-5;300_morph_Asiaten_dunkle/03-04783_AF-18-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.817306287;82;03-04852_AF-21-11;300_morph_Asiaten_dunkle/03-04852_AF-21-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg;1;0;2;
0.700830989;70;03-05685_AF-28-4;300_morph_Asiaten_dunkle/03-05685_AF-28-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.746240775;75;03-05980_AF-9-5;300_morph_Asiaten_dunkle/03-05980_AF-9-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.761639477;76;03-04451_AF-2-9;300_morph_Asiaten_dunkle/03-04451_AF-2-9dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg;1;0;2;
0.811983066;81;03-04594_AF-9-5;300_morph_Asiaten_dunkle/03-04594_AF-9-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.860742113;86;03-05620_AF-25-2;300_morph_Asiaten_dunkle/03-05620_AF-25-2dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.730513736;73;03-06505_AF-1-5;300_morph_Asiaten_dunkle/03-06505_AF-1-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.797732017;80;03-06336_AF-26-4;300_morph_Asiaten_dunkle/03-06336_AF-26-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.802728312;80;03-06848_AF-17-12;300_morph_Asiaten_dunkle/03-06848_AF-17-12dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg;1;0;2;
0.817263259;82;03-07114_AF-30-5;300_morph_Asiaten_dunkle/03-07114_AF-30-5dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.767134221;77;03-06609_AF-6-4;300_morph_Asiaten_dunkle/03-06609_AF-6-4dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_7.jpg;1;0;2;
0.798267575;80;03-06553_AF-3-11;300_morph_Asiaten_dunkle/03-06553_AF-3-11dummy0001_AGE_30_GLASSES_false_ETHNICITY_asian_TEINT_9.jpg;1;0;2;
